participant,trial,practice,speed,delta_var,speed_BrelA,completion_time,edgeA_speed,edgeB_initial_speed,edgeB_speed,visual_variable 
13,49,false,high,same,lower,12.565,36.755880000000005,19.345200000000002,34.047552,length
13,50,false,medium,same,lower,13.557,19.345200000000002,10.1802,19.36917,length
13,51,false,medium,same,higher,18.996,19.345200000000002,36.755880000000005,17.89431,length
,,,,,,,,,,
14,0,true,low,small,lower,25.902,5.358,1.5510000000000002,2.8904999999999994,chroma
14,1,true,medium,medium,higher,9.942,19.345200000000002,36.755880000000005,19.82883,chroma
14,2,true,high,large,higher,9.632,36.755880000000005,69.936,36.855708,chroma
14,3,true,medium,same,lower,10.006,19.345200000000002,10.1802,15.983760000000002,chroma
14,4,false,medium,same,higher,26.925,19.345200000000002,36.755880000000005,20.31246,chroma
14,5,false,medium,same,lower,10.944,19.345200000000002,10.1802,17.434649999999998,chroma
14,6,false,high,medium,lower,12.006,36.755880000000005,19.345200000000002,30.371964000000002,chroma
14,7,false,high,medium,higher,15.014,36.755880000000005,69.936,35.017914000000005,chroma
14,8,false,high,same,higher,22.52,36.755880000000005,69.936,46.96357500000001,chroma
14,9,false,high,same,lower,12.332,36.755880000000005,19.345200000000002,39.560934,chroma
14,10,false,medium,large,lower,14.636,19.345200000000002,10.1802,20.33643,chroma
14,11,false,medium,large,higher,21.013,19.345200000000002,36.755880000000005,19.345200000000002,chroma
14,12,false,low,large,higher,30.283,5.358,10.1802,8.036999999999999,chroma
14,13,false,low,large,lower,9.634,5.358,1.5510000000000002,7.712700000000002,chroma
14,14,false,medium,small,lower,14.644,19.345200000000002,10.1802,19.36917,chroma
14,15,false,medium,small,higher,17.462,19.345200000000002,36.755880000000005,15.95979,chroma
14,16,false,medium,large,higher,24.633,19.345200000000002,36.755880000000005,15.476160000000002,chroma
14,17,false,medium,large,lower,10.463,19.345200000000002,10.1802,18.40191,chroma
14,18,false,high,small,lower,9.526,36.755880000000005,19.345200000000002,34.966449000000004,chroma
14,19,false,high,small,higher,15.703,36.755880000000005,69.936,54.31475100000001,chroma
14,20,false,low,small,higher,10.912,5.358,10.1802,6.9654,chroma
14,21,false,low,small,lower,13.691,5.358,1.5510000000000002,2.8904999999999994,chroma
14,22,false,high,large,lower,13.374,36.755880000000005,19.345200000000002,26.696376000000004,chroma
14,23,false,high,large,higher,22.537,36.755880000000005,69.936,34.099016999999996,chroma
14,24,false,medium,same,higher,6.276,19.345200000000002,36.755880000000005,20.31246,chroma
14,25,false,medium,same,lower,7.071,19.345200000000002,10.1802,19.36917,chroma
14,26,false,low,small,lower,8.393,5.358,1.5510000000000002,4.89975,chroma
14,27,false,low,small,higher,8.455,5.358,10.1802,9.3765,chroma
14,28,false,low,same,higher,8.498,5.358,10.1802,8.304899999999998,chroma
14,29,false,low,same,lower,11.266,5.358,1.5510000000000002,6.1053,chroma
14,30,false,high,medium,lower,11.165,36.755880000000005,19.345200000000002,26.696376000000004,chroma
14,31,false,high,medium,higher,9.617,36.755880000000005,69.936,39.612399,chroma
14,32,false,medium,small,higher,9.948,19.345200000000002,36.755880000000005,18.86157,chroma
14,33,false,medium,small,lower,6.313,19.345200000000002,10.1802,22.75458,chroma
14,34,false,high,large,lower,9.118,36.755880000000005,19.345200000000002,31.290861,chroma
14,35,false,high,large,higher,9.564,36.755880000000005,69.936,33.18012,chroma
14,36,false,low,medium,higher,5.853,5.358,10.1802,7.769100000000001,chroma
14,37,false,low,medium,lower,9.497,5.358,1.5510000000000002,5.0337000000000005,chroma
14,38,false,low,large,lower,14.206,5.358,1.5510000000000002,6.77505,chroma
14,39,false,low,large,higher,10.779,5.358,10.1802,7.903049999999999,chroma
14,40,false,low,same,higher,10.935,5.358,10.1802,9.510449999999999,chroma
14,41,false,low,same,lower,16.913,5.358,1.5510000000000002,6.239250000000001,chroma
14,42,false,high,small,lower,9.224,36.755880000000005,19.345200000000002,39.560934,chroma
14,43,false,high,small,higher,11.205,36.755880000000005,69.936,45.125781,chroma
14,44,false,low,medium,higher,14.09,5.358,10.1802,7.367249999999999,chroma
14,45,false,low,medium,lower,8.209,5.358,1.5510000000000002,6.239250000000001,chroma
14,46,false,medium,medium,lower,11.373,19.345200000000002,10.1802,16.95102,chroma
14,47,false,medium,medium,higher,11.546,19.345200000000002,36.755880000000005,29.01780000000001,chroma
14,48,false,medium,medium,higher,11.374,19.345200000000002,36.755880000000005,30.952320000000004,chroma
14,49,false,medium,medium,lower,10.948,19.345200000000002,10.1802,16.46739,chroma
14,50,false,high,same,lower,10.615,36.755880000000005,19.345200000000002,39.560934,chroma
14,51,false,high,same,higher,17.653,36.755880000000005,69.936,43.287987,chroma
,,,,,,,,,,
14,0,true,low,small,lower,44.707,5.358,1.5510000000000002,3.82815,width
14,1,true,medium,medium,higher,43.675,19.345200000000002,36.755880000000005,22.730610000000002,width
14,2,true,high,large,higher,42.803,36.755880000000005,69.936,27.666738,width
14,3,true,medium,same,lower,57.869,19.345200000000002,10.1802,16.95102,width
14,4,false,medium,same,higher,26.251,19.345200000000002,36.755880000000005,25.148759999999996,width
14,5,false,medium,same,lower,31.746,19.345200000000002,10.1802,16.95102,width
14,6,false,high,medium,lower,20.617,36.755880000000005,19.345200000000002,30.371964000000002,width
14,7,false,high,medium,higher,24.31,36.755880000000005,69.936,34.099016999999996,width
14,8,false,high,same,higher,28.289,36.755880000000005,69.936,35.017914000000005,width
14,9,false,high,same,lower,35.754,36.755880000000005,19.345200000000002,31.290861,width
14,10,false,medium,large,lower,15.996,19.345200000000002,10.1802,19.36917,width
14,11,false,medium,large,higher,34.207,19.345200000000002,36.755880000000005,22.246980000000004,width
14,12,false,low,large,higher,30.127,5.358,10.1802,4.68825,width
14,13,false,low,large,lower,18.099,5.358,1.5510000000000002,3.9621,width
14,14,false,medium,small,lower,22.788,19.345200000000002,10.1802,15.500129999999999,width
14,15,false,medium,small,higher,38.861,19.345200000000002,36.755880000000005,21.27972,width
14,16,false,medium,large,higher,26.181,19.345200000000002,36.755880000000005,25.632390000000004,width
14,17,false,medium,large,lower,11.144,19.345200000000002,10.1802,14.53287,width
14,18,false,high,small,lower,11.273,36.755880000000005,19.345200000000002,31.290861,width
14,19,false,high,small,higher,21.281,36.755880000000005,69.936,32.261222999999994,width
14,20,false,low,small,higher,19.293,5.358,10.1802,7.367249999999999,width
14,21,false,low,small,lower,27.091,5.358,1.5510000000000002,7.042949999999999,width
14,22,false,high,large,lower,9.584,36.755880000000005,19.345200000000002,40.479831,width
14,23,false,high,large,higher,23.754,36.755880000000005,69.936,34.099016999999996,width
14,24,false,medium,same,higher,16.755,19.345200000000002,36.755880000000005,30.952320000000004,width
14,25,false,medium,same,lower,16.026,19.345200000000002,10.1802,11.631089999999999,width
14,26,false,low,small,lower,16.924,5.358,1.5510000000000002,8.114550000000001,width
14,27,false,low,small,higher,24.303,5.358,10.1802,5.22405,width
14,28,false,low,same,higher,23.017,5.358,10.1802,5.759849999999999,width
14,29,false,low,same,lower,8.636,5.358,1.5510000000000002,3.9621,width
14,30,false,high,medium,lower,8.831,36.755880000000005,19.345200000000002,30.371964000000002,width
14,31,false,high,medium,higher,22.206,36.755880000000005,69.936,39.612399,width
14,32,false,medium,small,higher,23.279,19.345200000000002,36.755880000000005,22.246980000000004,width
14,33,false,medium,small,lower,10.288,19.345200000000002,10.1802,19.36917,width
14,34,false,high,large,lower,13.122,36.755880000000005,19.345200000000002,32.209758,width
14,35,false,high,large,higher,27.903,36.755880000000005,69.936,32.261222999999994,width
14,36,false,low,medium,higher,9.218,5.358,10.1802,7.5012,width
14,37,false,low,medium,lower,15.216,5.358,1.5510000000000002,5.167650000000001,width
14,38,false,low,large,lower,16.794,5.358,1.5510000000000002,6.239250000000001,width
14,39,false,low,large,higher,13.1,5.358,10.1802,5.22405,width
14,40,false,low,same,higher,10.876,5.358,10.1802,4.42035,width
14,41,false,low,same,lower,13.832,5.358,1.5510000000000002,4.63185,width
14,42,false,high,small,lower,16.098,36.755880000000005,19.345200000000002,31.290861,width
14,43,false,high,small,higher,14.3,36.755880000000005,69.936,56.152545,width
14,44,false,low,medium,higher,11.109,5.358,10.1802,7.769100000000001,width
14,45,false,low,medium,lower,20.778,5.358,1.5510000000000002,6.239250000000001,width
14,46,false,medium,medium,lower,13.13,19.345200000000002,10.1802,13.56561,width
14,47,false,medium,medium,higher,9.759,19.345200000000002,36.755880000000005,30.468689999999995,width
14,48,false,medium,medium,higher,16.277,19.345200000000002,36.755880000000005,28.05054,width
14,49,false,medium,medium,lower,11.494,19.345200000000002,10.1802,10.1802,width
14,50,false,high,same,lower,13.603,36.755880000000005,19.345200000000002,39.560934,width
14,51,false,high,same,higher,12.785,36.755880000000005,69.936,39.612399,width
,,,,,,,,,,
14,0,true,low,small,lower,14.144,5.358,1.5510000000000002,5.70345,lumi
14,1,true,medium,medium,higher,7.233,19.345200000000002,36.755880000000005,29.50143,lumi
14,2,true,high,large,higher,7.518,36.755880000000005,69.936,34.099016999999996,lumi
14,3,true,medium,same,lower,9.433,19.345200000000002,10.1802,17.918280000000003,lumi
14,4,false,medium,same,higher,8.625,19.345200000000002,36.755880000000005,26.59965,lumi
14,5,false,medium,same,lower,9.949,19.345200000000002,10.1802,16.95102,lumi
14,6,false,high,medium,lower,7.044,36.755880000000005,19.345200000000002,36.804243,lumi
14,7,false,high,medium,higher,7.991,36.755880000000005,69.936,38.693501999999995,lumi
14,8,false,high,same,higher,8.672,36.755880000000005,69.936,33.18012,lumi
14,9,false,high,same,lower,7.179,36.755880000000005,19.345200000000002,38.64203700000001,lumi
14,10,false,medium,large,lower,7.632,19.345200000000002,10.1802,18.40191,lumi
14,11,false,medium,large,higher,6.698,19.345200000000002,36.755880000000005,24.665130000000005,lumi
14,12,false,low,large,higher,11.441,5.358,10.1802,7.903049999999999,lumi
14,13,false,low,large,lower,12.178,5.358,1.5510000000000002,6.239250000000001,lumi
14,14,false,medium,small,lower,6.942,19.345200000000002,10.1802,18.885540000000002,lumi
14,15,false,medium,small,higher,10.502,19.345200000000002,36.755880000000005,23.21424,lumi
14,16,false,medium,large,higher,10.659,19.345200000000002,36.755880000000005,23.69787,lumi
14,17,false,medium,large,lower,15.514,19.345200000000002,10.1802,23.238210000000002,lumi
14,18,false,high,small,lower,5.975,36.755880000000005,19.345200000000002,43.23652200000001,lumi
14,19,false,high,small,higher,12.447,36.755880000000005,69.936,43.287987,lumi
14,20,false,low,small,higher,10.365,5.358,10.1802,7.233300000000001,lumi
14,21,false,low,small,lower,15.36,5.358,1.5510000000000002,5.971350000000001,lumi
14,22,false,high,large,lower,8.884,36.755880000000005,19.345200000000002,37.72314,lumi
14,23,false,high,large,higher,13.412,36.755880000000005,69.936,39.612399,lumi
14,24,false,medium,same,higher,7.469,19.345200000000002,36.755880000000005,23.21424,lumi
14,25,false,medium,same,lower,9.91,19.345200000000002,10.1802,23.72184,lumi
14,26,false,low,small,lower,11.65,5.358,1.5510000000000002,8.650350000000001,lumi
14,27,false,low,small,higher,8.322,5.358,10.1802,8.438849999999999,lumi
14,28,false,low,same,higher,10.281,5.358,10.1802,8.304899999999998,lumi
14,29,false,low,same,lower,6.459,5.358,1.5510000000000002,4.36395,lumi
14,30,false,high,medium,lower,9.966,36.755880000000005,19.345200000000002,24.858582000000002,lumi
14,31,false,high,medium,higher,8.437,36.755880000000005,69.936,42.36909,lumi
14,32,false,medium,small,higher,8.108,19.345200000000002,36.755880000000005,22.246980000000004,lumi
14,33,false,medium,small,lower,7.801,19.345200000000002,10.1802,21.303689999999996,lumi
14,34,false,high,large,lower,17.476,36.755880000000005,19.345200000000002,37.72314,lumi
14,35,false,high,large,higher,15.01,36.755880000000005,69.936,39.612399,lumi
14,36,false,low,medium,higher,10.825,5.358,10.1802,9.1086,lumi
14,37,false,low,medium,lower,9.423,5.358,1.5510000000000002,4.4979000000000005,lumi
14,38,false,low,large,lower,10.322,5.358,1.5510000000000002,5.569500000000001,lumi
14,39,false,low,large,higher,8.714,5.358,10.1802,6.83145,lumi
14,40,false,low,same,higher,11.866,5.358,10.1802,7.903049999999999,lumi
14,41,false,low,same,lower,17.972,5.358,1.5510000000000002,6.239250000000001,lumi
14,42,false,high,small,lower,17.151,36.755880000000005,19.345200000000002,36.804243,lumi
14,43,false,high,small,higher,6.703,36.755880000000005,69.936,35.017914000000005,lumi
14,44,false,low,medium,higher,7.716,5.358,10.1802,8.8407,lumi
14,45,false,low,medium,lower,14.391,5.358,1.5510000000000002,5.70345,lumi
14,46,false,medium,medium,lower,8.537,19.345200000000002,10.1802,19.36917,lumi
14,47,false,medium,medium,higher,15.426,19.345200000000002,36.755880000000005,25.632390000000004,lumi
14,48,false,medium,medium,higher,10.148,19.345200000000002,36.755880000000005,25.632390000000004,lumi
14,49,false,medium,medium,lower,5.349,19.345200000000002,10.1802,22.270950000000003,lumi
14,50,false,high,same,lower,11.507,36.755880000000005,19.345200000000002,35.885346,lumi
14,51,false,high,same,higher,16.766,36.755880000000005,69.936,36.855708,lumi
,,,,,,,,,,
14,0,true,low,small,lower,195.759,5.358,1.5510000000000002,4.63185,length
14,1,true,medium,medium,higher,51.751,19.345200000000002,36.755880000000005,21.76335,length
14,2,true,high,large,higher,53.287,36.755880000000005,69.936,67.17930899999999,length
14,3,true,medium,same,lower,31.894,19.345200000000002,10.1802,18.40191,length
14,4,false,medium,same,higher,44.395,19.345200000000002,36.755880000000005,65.77368,length
14,5,false,medium,same,lower,30.34,19.345200000000002,10.1802,15.983760000000002,length
14,6,false,high,medium,lower,32.876,36.755880000000005,19.345200000000002,43.23652200000001,length
14,7,false,high,medium,higher,18.859,36.755880000000005,69.936,40.531296000000005,length
14,8,false,high,same,higher,26.168,36.755880000000005,69.936,44.206884,length
14,9,false,high,same,lower,17.696,36.755880000000005,19.345200000000002,34.966449000000004,length
14,10,false,medium,large,lower,17.569,19.345200000000002,10.1802,20.82006,length
14,11,false,medium,large,higher,25.182,19.345200000000002,36.755880000000005,29.985060000000004,length
14,12,false,low,large,higher,48.049,5.358,10.1802,12.591299999999999,length
14,13,false,low,large,lower,54.551,5.358,1.5510000000000002,6.77505,length
14,14,false,medium,small,lower,21.966,19.345200000000002,10.1802,25.656360000000003,length
14,15,false,medium,small,higher,20.103,19.345200000000002,36.755880000000005,21.27972,length
14,16,false,medium,large,higher,25.164,19.345200000000002,36.755880000000005,27.566910000000004,length
